,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_var_smoothing,param_activation,param_hidden_layer_sizes
8,6.488418674468994,0.9083580145684087,0.0054991722106933595,0.00045237547481500646,,l2,42,,"{'alpha': 0.0001, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 42}",0.41938579654510555,0.5750479846449136,0.427447216890595,0.39508542906507965,0.565751583797274,0.4765436021885936,0.07742619855026368,34,0.0001,squared_error,,,,,,,,,
9,7.088386297225952,0.02636832490619565,0.005728578567504883,0.0007217942293880675,,l2,1453,,"{'alpha': 0.0001, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 1453}",0.5502879078694818,0.537236084452975,0.45335892514395393,0.4822422729890574,0.5452102130927241,0.5136670807096385,0.03877149542607737,27,0.0001,squared_error,,,,,,,,,
10,3.6170626163482664,3.745774073842101,0.0051763057708740234,0.00046308226647126353,,l1,42,,"{'alpha': 0.0001, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 42}",0.571785028790787,0.4314779270633397,0.4322456813819578,0.5043194471107698,0.5200614321366865,0.49197790329670815,0.05392283567202132,31,0.0001,squared_error,,,,,,,,,
11,5.161672735214234,3.0260047171849145,0.005465507507324219,0.0003198448286099807,,l1,1453,,"{'alpha': 0.0001, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 1453}",0.399616122840691,0.5358925143953934,0.5806142034548945,0.5198694567095412,0.41985025916682667,0.4911685113134693,0.06970314983597438,32,0.0001,squared_error,,,,,,,,,
12,0.12435531616210938,0.0085542080490601,0.005681085586547852,0.0005109268518510564,,l2,42,,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 42}",0.845489443378119,0.8477927063339731,0.855278310940499,0.8504511422537915,0.8475715108466116,0.8493166227505988,0.0033717621306418896,2,0.001,hinge,,,,,,,,,
13,0.12248315811157226,0.00669674742888229,0.005887556076049805,0.0004414815672710475,,l2,1453,,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 1453}",0.8487523992322457,0.8485604606525912,0.854510556621881,0.8535227490881168,0.845459781148013,0.8501611893485694,0.00337245728153637,1,0.001,hinge,,,,,,,,,
14,0.16323528289794922,0.016621877575431064,0.005675554275512695,0.0009006549927163657,,l1,42,,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 42}",0.845873320537428,0.8437619961612284,0.854510556621881,0.8510270685352275,0.8498752159723555,0.8490096315656241,0.003806667544430586,3,0.001,hinge,,,,,,,,,
15,0.16205015182495117,0.01644702158539685,0.005333089828491211,0.00042807057243411857,,l1,1453,,"{'alpha': 0.001, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 1453}",0.8481765834932822,0.8470249520153551,0.845489443378119,0.8498752159723555,0.8481474371280476,0.8477427263974319,0.0014485868265963447,6,0.001,hinge,,,,,,,,,
16,0.11038665771484375,0.003215003092024626,0.005805873870849609,0.0003993877878008895,,l2,42,,"{'alpha': 0.001, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 42}",0.8239923224568139,0.7961612284069098,0.8128598848368522,0.7991937032059896,0.8222307544634286,0.8108875786739989,0.01147086791706247,14,0.001,perceptron,,,,,,,,,
17,0.10920047760009766,0.004337464643759151,0.0053313255310058595,0.0004097225161738737,,l2,1453,,"{'alpha': 0.001, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 1453}",0.7942418426103647,0.7952015355086373,0.7564299424184261,0.6978306776732578,0.8189671722019581,0.7725342340825289,0.0423816330844818,24,0.001,perceptron,,,,,,,,,
18,0.13483066558837892,0.0046744984344479655,0.005632781982421875,0.0005238332706387654,,l1,42,,"{'alpha': 0.001, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 42}",0.7846449136276391,0.7806142034548944,0.800383877159309,0.7289306968708006,0.8066807448646574,0.7802508871954602,0.02741195382765993,23,0.001,perceptron,,,,,,,,,
19,0.13768701553344725,0.004395333936394364,0.005579566955566407,0.0004149670431029492,,l1,1453,,"{'alpha': 0.001, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 1453}",0.7708253358925143,0.8049904030710173,0.8019193857965451,0.823574582453446,0.8036091380303321,0.8009837690487709,0.016992333553114608,17,0.001,perceptron,,,,,,,,,
20,7.068283605575561,0.011451653744243534,0.005543184280395508,0.00038846601960296814,,l2,42,,"{'alpha': 0.001, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 42}",0.5512476007677544,0.4600767754318618,0.536084452975048,0.5342676137454406,0.5484737953541947,0.5260300476548598,0.033640539455107595,25,0.001,squared_error,,,,,,,,,
21,7.064958715438843,0.007725283124791954,0.005254173278808593,0.0004752973155317201,,l2,1453,,"{'alpha': 0.001, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 1453}",0.5497120921305182,0.5351247600767755,0.5391554702495202,0.5311960069111153,0.45459781148013056,0.521957228169612,0.034240741668472505,26,0.001,squared_error,,,,,,,,,
